player_name,age,nationality,team_name,start_year,end_year,appearances,league_name,image_url
Marin Ljubicic,22,Croatia,Union Berlin,2024,2024,13,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/838236-1755624645.jpg?lm=1
Gift Orban,21,Nigeria,Hoffenheim,2024,2024,13,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/1018259-1755091563.jpg?lm=1
Maximilian Breunig,23,Germany,Heidenheim,2024,2024,13,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/584254-1757606111.jpg?lm=1
Finn Becker,24,Germany,Hoffenheim,2022,2024,48,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/334999-1755090337.jpg?lm=1
Siebe Van der Heyden,26,Belgium,St. Pauli,2024,2024,13,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/400131-1642262598.jpg?lm=1
Timo Horn,31,Germany,VfL Bochum,2024,2024,13,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/84938-1753298252.jpg?lm=1
Mergim Berisha,26,Germany,Hoffenheim,2024,2024,13,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/307924-1691251216.jpg?lm=1
El Bilal Touré,22,Mali,Stuttgart,2024,2024,12,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/649016-1730115563.jpg?lm=1
Julien Duranville,18,Belgium,Dortmund,2022,2024,15,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/819215-1733829401.jpg?lm=1
Robert Wagner,20,Germany,St. Pauli,2024,2024,12,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/690429-1756808998.jpg?lm=1
Anrie Chase,20,Japan,Stuttgart,2024,2024,12,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/948537-1758627800.png?lm=1
Leonidas Stergiou,22,Switzerland,Stuttgart,2023,2024,27,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/507345-1723707260.jpg?lm=1
Scott Banks,22,Scotland,St. Pauli,2024,2024,12,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/596821-1755033193.jpg?lm=1
Niels Nkounkou,23,France,Frankfurt,2023,2024,41,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/591193-1696509000.jpg?lm=1
Marvin Schulz,29,Germany,Holstein Kiel,2024,2024,12,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/168678-1752219521.jpg?lm=1
Jonas Omlin,30,Switzerland,Mönchengladbach,2022,2024,34,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/247915-1691248651.jpg?lm=1
Cristian Gamboa,34,Costa Rica,VfL Bochum,2021,2024,76,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/121686-1657283791.jpg?lm=1
John Tolkin,21,United States,Holstein Kiel,2024,2024,11,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/683812-1710582118.jpg?lm=1
Leo Østigård,24,Norway,Hoffenheim,2024,2024,11,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/367284-1708552959.jpg?lm=1
Yannik Keitel,24,Germany,Stuttgart,2024,2024,11,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/342039-1753734178.jpg?lm=1
Maximilian Bauer,24,Germany,Augsburg,2022,2024,52,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/388363-1755201222.jpg?lm=1
Emiliano Buendía,27,Argentina,Leverkusen,2024,2024,11,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/321247-1696604099.jpg?lm=1
Tymoteusz Puchacz,25,Poland,Holstein Kiel,2024,2024,10,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/361575-1692190026.jpg?lm=1
Patrick Erras,29,Germany,Holstein Kiel,2024,2024,10,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/193859-1756808503.jpg?lm=1
Carl Johansson,30,Sweden,Holstein Kiel,2024,2024,10,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/225043-1756808586.jpg?lm=1
Issa Kaboré,23,Burkina Faso,Werder Bremen,2024,2024,9,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/649452-1724407648.jpg?lm=1
Florent Muslija,25,Kosovo,Freiburg,2023,2024,19,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/337036-1723189853.jpg?lm=1
Olivier Deman,24,Belgium,Werder Bremen,2023,2024,38,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/621802-1722887784.jpg?lm=1
Florian Müller,26,Germany,Freiburg,2024,2024,9,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/284769-1691998669.jpg?lm=1
Florian Müller,22,Germany,Freiburg,2020,2020,31,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/284769-1691998669.jpg?lm=1
Thomas Dähne,30,Germany,Holstein Kiel,2024,2024,9,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/115979-1753730638.jpg?lm=1
Mathys Tel,19,France,Bayern Munich,2022,2024,60,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/801734-1700040486.jpg?lm=1
Florian Grillitsch,28,Austria,Hoffenheim,2023,2024,38,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/195736-1691269821.jpg?lm=1
Florian Grillitsch,25,Austria,Hoffenheim,2017,2021,130,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/195736-1691269821.jpg?lm=1
Tim Drexler,19,Germany,Hoffenheim,2023,2024,16,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/822958-1755092172.jpg?lm=1
Rubén Vargas,25,Switzerland,Augsburg,2019,2024,154,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/345886-1722850174.jpg?lm=1
Erencan Yardımcı,22,Türkiye,Hoffenheim,2024,2024,8,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/618898-1753694030.jpg?lm=1
Andu Kelati,21,Germany,Holstein Kiel,2024,2024,8,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/719694-1756808611.jpg?lm=1
Diadié Samassékou,28,Mali,Hoffenheim,2019,2024,87,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/315604-1757773494.jpg?lm=1
Jérôme Roussillon,31,Guadeloupe,Union Berlin,2022,2024,50,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/127076-1691614715.jpg?lm=1
Mads Roerslev,25,Denmark,Wolfsburg,2024,2024,7,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/391005-1684772936.jpg?lm=1
Junior Dina Ebimbe,23,France,Frankfurt,2022,2024,57,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/536482-1663065378.jpg?lm=1
Moritz-Broni Kwarteng,26,Germany,VfL Bochum,2023,2024,18,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/316575-1691249734.jpg?lm=1
Robert Gumny,26,Poland,Augsburg,2020,2024,101,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/353826-1758474604.png?lm=1
Mads Pedersen,27,Denmark,Augsburg,2019,2024,108,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/288429-1755201256.jpg?lm=1
Justin Diehl,19,Germany,Stuttgart,2024,2024,6,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/720162-1723707320.jpg?lm=1
Hiroki Ito,25,Japan,Bayern Munich,2024,2024,6,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/353892-1657181215.jpg?lm=1
Maarten Vandevoordt,22,Belgium,Leipzig,2024,2024,6,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/486046-1724337345.jpg?lm=1
Shio Fukuda,20,Japan,Mönchengladbach,2023,2024,11,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/1073997-1722945597.jpg?lm=1
Luca Philipp,23,Germany,Hoffenheim,2024,2024,6,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/432671-1755092013.jpg?lm=1
Thomas Keller,24,Germany,Heidenheim,2023,2024,8,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/485747-1755089451.jpg?lm=1
Marius Müller,30,Germany,Wolfsburg,2024,2024,6,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/118161-1724771088.jpg?lm=1
Alexander Schwolow,32,Germany,Union Berlin,2023,2024,7,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/93763-1726351593.jpg?lm=1
Karim Onisiwo,32,Austria,Mainz,2015,2024,214,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/119234-1754993892.png?lm=1
Almugera Kabar,18,Germany,Dortmund,2024,2024,5,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/884820-1713462323.jpg?lm=1
Aliou Baldé,21,Guinea,VfL Bochum,2024,2024,5,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/666977-1755009724.png?lm=1
Matej Kovar,24,Czech Republic,Leverkusen,2023,2024,6,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/550829-1727378079.jpg?lm=1
Tiago Pereira Cardoso,18,Luxembourg,Mönchengladbach,2024,2024,5,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/926301-1760967429.jpg?lm=1
Gabriel Vidovic,20,Croatia,Mainz,2024,2024,5,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/604327-1693303272.jpg?lm=1
David Preu,19,Germany,Union Berlin,2024,2024,5,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/745075-1726351060.jpg?lm=1
Yusuf Kabadayi,20,Germany,Augsburg,2024,2024,5,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/604359-1755202049.jpg?lm=1
Samuel Bamba,20,Germany,VfL Bochum,2024,2024,5,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/684318-1721851536.jpg?lm=1
Erik Ahlstrand,22,Sweden,St. Pauli,2024,2024,5,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/501049-1755033056.jpg?lm=1
Ivan Prtajin,28,Croatia,Union Berlin,2024,2024,5,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/340700-1754512068.jpg?lm=1
Aymen Barkok,26,Morocco,Mainz,2022,2024,40,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/315332-1657707404.jpg?lm=1
Mario Hermoso,29,Spain,Leverkusen,2024,2024,4,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/281769-1666818938.jpg?lm=1
Kevin Volland,31,Germany,Union Berlin,2023,2024,30,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/82009-1753731424.jpg?lm=1
Daniel Peretz,23,Israel,Bayern Munich,2023,2024,4,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/468539-1758188153.jpg?lm=1
David Odogu,18,Germany,Wolfsburg,2024,2024,3,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/897423-1724771146.jpg?lm=1
Yannik Lührs,20,Germany,Dortmund,2024,2024,3,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/627356-1720425850.jpg?lm=1
Timothy Chandler,34,United States,Frankfurt,2014,2024,167,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/49723-1663064872.jpg?lm=1
Eljif Elmas,24,North Macedonia,Leipzig,2023,2024,16,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/400489-1709127683.jpg?lm=1
Kjell Wätjen,18,Germany,Dortmund,2023,2024,4,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/884810-1753298128.jpg?lm=1
Roland Sallai,27,Hungary,Freiburg,2018,2024,138,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/332798-1753873822.jpg?lm=1
Bruno Ogbus,18,Switzerland,Freiburg,2024,2024,2,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/863759-1723189626.jpg?lm=1
Kevin Paredes,21,United States,Wolfsburg,2021,2024,54,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/711517-1752736742.jpg?lm=1
Adam Aznou,18,Morocco,Bayern Munich,2024,2024,2,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/938146-1739807816.jpg?lm=1
Frank Feller,20,Germany,Heidenheim,2024,2024,2,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/806948-1690186659.jpg?lm=1
David Mokwa,20,France,Hoffenheim,2024,2024,2,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/974894-1755091954.jpg?lm=1
Tim Breithaupt,22,Germany,Augsburg,2023,2024,18,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/569457-1755201662.jpg?lm=1
Ben Voll,23,Germany,St. Pauli,2024,2024,2,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/453742-1755032245.jpg?lm=1
Maximilian Philipp,30,Germany,Freiburg,2023,2024,19,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/143891-1723189806.jpg?lm=1
Maximilian Philipp,22,Germany,Freiburg,2016,2016,25,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/143891-1723189806.jpg?lm=1
Maximilian Philipp,20,Germany,Freiburg,2014,2014,24,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/143891-1723189806.jpg?lm=1
Alexander Meyer,33,Germany,Dortmund,2022,2024,17,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/76158-1716381651.jpg?lm=1
Jarzinho Malanga,17,Germany,Stuttgart,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/1031774-1753442928.jpg?lm=1
Florian Micheler,19,Austria,Hoffenheim,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/808664-1752230358.jpg?lm=1
Kacper Koscierski,17,Germany,VfL Bochum,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/1058515-1753298715.jpg?lm=1
Arne Engels,20,Belgium,Augsburg,2022,2024,51,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/565435-1722850116.jpg?lm=1
Robin Gosens,29,Germany,Union Berlin,2023,2024,31,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/273132-1686641124.jpg?lm=1
Fin Stevens,21,Wales,St. Pauli,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/587019-1755032806.jpg?lm=1
Arijon Ibrahimovic,18,Germany,Bayern Munich,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/744728-1755088466.jpg?lm=1
Arijon Ibrahimovic,16,Germany,Bayern Munich,2022,2022,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/744728-1755088466.jpg?lm=1
Viggo Gebel,16,Germany,Leipzig,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/1074526-1723447785.jpg?lm=1
Noah Pesch,19,Croatia,Mönchengladbach,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/696028-1755095760.jpg?lm=1
Faik Sakar,16,Germany,Leipzig,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/1132292-1736764527.jpg?lm=1
Paul Hennrich,19,Germany,Hoffenheim,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/810108-1756890235.jpg?lm=1
Hennes Behrens,19,Germany,Hoffenheim,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/829838-1755089974.jpg?lm=1
Ayman Azhil,23,Morocco,Dortmund,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/452068-1708273890.jpg?lm=1
Ivan Nekic,23,Croatia,Holstein Kiel,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/464333-1756808805.jpg?lm=1
Mohamed Simakan,24,France,Leipzig,2021,2024,85,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/666234-1713944910.jpg?lm=1
Maurides,30,Brazil,St. Pauli,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/227511-1723632805.jpeg?lm=1
Denis Thomalla,31,Germany,Heidenheim,2023,2024,22,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/94030-1657875455.jpg?lm=1
Sven Ulreich,35,Germany,Bayern Munich,2021,2024,21,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/40680-1700659982.jpg?lm=1
Sven Ulreich,30,Germany,Bayern Munich,2015,2019,45,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/40680-1700659982.jpg?lm=1
Tobias Sippel,36,Germany,Mönchengladbach,2024,2024,1,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/31653-1662965792.jpg?lm=1
Tobias Sippel,34,Germany,Mönchengladbach,2020,2022,11,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/31653-1662965792.jpg?lm=1
Tobias Sippel,29,Germany,Mönchengladbach,2017,2017,5,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/31653-1662965792.jpg?lm=1
Tobias Sippel,27,Germany,Mönchengladbach,2015,2015,2,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/31653-1662965792.jpg?lm=1
Norman Theuerkauf,37,Germany,Heidenheim,2023,2024,26,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/31599-1657874835.jpg?lm=1
Willian Pacho,21,Ecuador,Frankfurt,2023,2023,33,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/661171-1696508666.jpg?lm=1
Ermedin Demirovic,25,Bosnia-Herzegovina,Augsburg,2022,2023,63,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/335457-1723707508.jpg?lm=1
Maximilian Beier,20,Germany,Hoffenheim,2023,2023,33,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/578392-1733829348.jpg?lm=1
Maximilian Beier,17,Germany,Hoffenheim,2019,2020,9,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/578392-1733829348.jpg?lm=1
Waldemar Anton,26,Germany,Stuttgart,2020,2023,127,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/193004-1723922551.jpg?lm=1
Sepp van den Berg,21,Netherlands,Mainz,2023,2023,33,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/541231-1692000386.jpg?lm=1
Eren Dinkçi,21,Türkiye,Heidenheim,2023,2023,33,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/645774-1753984116.jpg?lm=1
Felix Uduokhai,25,Germany,Augsburg,2019,2023,120,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/278343-1727357502.png?lm=1
Tim Kleindienst,27,Germany,Heidenheim,2023,2023,33,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/193033-1722945738.jpg?lm=1
Manuel Riemann,34,Germany,VfL Bochum,2021,2023,98,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/40792-1691250480.jpg?lm=1
Jeff Chabot,25,Germany,1.FC Köln,2021,2023,57,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/303219-1723707145.jpg?lm=1
Kevin Stöger,29,Austria,VfL Bochum,2022,2023,64,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/106872-1722945684.jpg?lm=1
Kevin Vogt,31,Germany,Hoffenheim,2016,2023,223,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/84435-1753298205.jpg?lm=1
Niclas Füllkrug,30,Germany,Werder Bremen,2022,2023,59,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/75489-1709560033.jpg?lm=1
Niclas Füllkrug,27,Germany,Werder Bremen,2019,2020,27,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/75489-1709560033.jpg?lm=1
Leandro Barreiro,23,Luxembourg,Mainz,2018,2023,141,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/357233-1750853041.jpg?lm=1
Kevin Behrens,32,Germany,Union Berlin,2021,2023,88,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/117432-1755174923.jpg?lm=1
Niklas Beste,24,Germany,Heidenheim,2023,2023,31,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/342967-1753984040.jpg?lm=1
Marcel Schuhen,30,Germany,Darmstadt 98,2023,2023,31,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/93651-1752057746.jpg?lm=1
Brenden Aaronson,22,United States,Union Berlin,2023,2023,30,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/393323-1691614083.jpg?lm=1
Nick Woltemade,21,Germany,Werder Bremen,2023,2023,30,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/455661-1723707419.jpg?lm=1
Nick Woltemade,18,Germany,Werder Bremen,2019,2020,11,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/455661-1723707419.jpg?lm=1
Kevin Sessa,22,Germany,Heidenheim,2023,2023,30,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/448028-1720778126.jpg?lm=1
Christoph Klarer,23,Austria,Darmstadt 98,2023,2023,30,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/346849-1720776525.jpg?lm=1
Tim Skarke,26,Germany,Darmstadt 98,2023,2023,30,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/287920-1747224742.jpg?lm=1
Takuma Asano,28,Japan,VfL Bochum,2021,2023,81,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/245744-1657284052.jpg?lm=1
Tom Krauß,22,Germany,Mainz,2023,2023,29,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/405687-1752739063.jpg?lm=1
Wout Weghorst,30,Netherlands,Hoffenheim,2023,2023,28,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/228645-1727259675.jpg?lm=1
Serhou Guirassy,27,Guinea,Stuttgart,2022,2023,50,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/270541-1755989642.jpg?lm=1
Brajan Gruda,19,Germany,Mainz,2022,2023,30,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/700106-1699001685.jpg?lm=1
Maxence Lacroix,23,France,Wolfsburg,2020,2023,111,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/434224-1657202248.jpg?lm=1
Silas,24,DR Congo,Stuttgart,2020,2023,91,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/612826-1657181986.png?lm=1
Eric-Maxim Choupo-Moting,34,Cameroon,Bayern Munich,2020,2023,88,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/45660-1740943369.jpg?lm=1
Emir Karic,26,Bosnia-Herzegovina,Darmstadt 98,2023,2023,27,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/286596-1736777400.jpg?lm=1
Manuel Gulde,32,Germany,Freiburg,2016,2023,164,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/45683-1658411711.jpg?lm=1
Keven Schlotterbeck,26,Germany,VfL Bochum,2022,2023,42,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/413843-1755201026.jpg?lm=1
Woo-yeong Jeong,23,"Korea, South",Stuttgart,2023,2023,26,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/297583-1723707463.jpg?lm=1
Hiroki Ito,24,Japan,Stuttgart,2021,2023,85,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/353892-1657181215.jpg?lm=1
Oscar Vilhelmsson,19,Sweden,Darmstadt 98,2023,2023,26,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/673071-1752219474.jpg?lm=1
Dion Beljo,21,Croatia,Augsburg,2022,2023,44,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/618350-1726051132.jpg?lm=1
Dejan Ljubicic,25,Austria,1.FC Köln,2021,2023,83,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/287188-1691252188.jpg?lm=1
Faride Alidou,21,Germany,1.FC Köln,2023,2023,26,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/456492-1754512685.jpg?lm=1
Matej Maglica,24,Croatia,Darmstadt 98,2023,2023,26,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/433388-1752057529.jpg?lm=1
Ludovic Ajorque,29,France,Mainz,2022,2023,43,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/283994-1692000251.jpg?lm=1
Marco Reus,34,Germany,Dortmund,2014,2023,232,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/35207-1740776651.jpg?lm=1
Maximilian Wöber,25,Austria,Mönchengladbach,2023,2023,25,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/263361-1756027913.jpg?lm=1
Koen Casteels,31,Belgium,Wolfsburg,2015,2023,238,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/108880-1689877715.jpg?lm=1
Robert Skov,27,Denmark,Hoffenheim,2019,2023,114,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/270393-1726350741.jpg?lm=1
Kevin Mbabu,28,Switzerland,Augsburg,2023,2023,25,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/183321-1657202547.jpg?lm=1
Mats Hummels,34,Germany,Dortmund,2019,2023,142,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/39728-1709560545.jpg?lm=1
Mats Hummels,26,Germany,Dortmund,2014,2015,54,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/39728-1709560545.jpg?lm=1
Steffen Tigges,24,Germany,1.FC Köln,2022,2023,55,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/296879-1721139836.jpg?lm=1
Christopher Antwi-Adjei,29,Ghana,VfL Bochum,2021,2023,79,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/289182-1730797589.jpg?lm=1
Max Finkgräfe,19,Germany,1.FC Köln,2023,2023,24,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/810649-1721139640.jpg?lm=1
Patrick Osterhage,23,Germany,VfL Bochum,2021,2023,60,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/443331-1723190030.jpg?lm=1
Luca Pfeiffer,26,Germany,Darmstadt 98,2023,2023,24,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/232463-1691999212.jpg?lm=1
Matthias Bader,26,Germany,Darmstadt 98,2023,2023,24,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/237162-1752057150.jpg?lm=1
Robin Knoche,31,Germany,Union Berlin,2020,2023,123,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/94201-1753444131.jpg?lm=1
Tobias Kempe,34,Germany,Darmstadt 98,2023,2023,24,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/42072-1689058527.jpg?lm=1
Tobias Kempe,26,Germany,Darmstadt 98,2015,2015,31,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/42072-1689058527.jpg?lm=1
Aïssa Laïdouni,26,Tunisia,Union Berlin,2022,2023,37,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/233782-1762278116.jpg?lm=1
Adam Hlozek,20,Czech Republic,Leverkusen,2022,2023,52,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/552057-1755092070.jpg?lm=1
Rasmus Carstensen,22,Denmark,1.FC Köln,2023,2023,23,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/542697-1721139967.jpg?lm=1
Mathias Honsak,26,Austria,Darmstadt 98,2023,2023,23,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/283497-1721852632.jpg?lm=1
Iago,26,Brazil,Augsburg,2019,2023,101,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/520468-1658599684.jpg?lm=1
Philipp Max,29,Germany,Frankfurt,2022,2023,33,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/111275-1748888412.png?lm=1
Fabian Holland,32,Germany,Darmstadt 98,2023,2023,23,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/54846-1689058137.jpg?lm=1
Fabian Holland,25,Germany,Darmstadt 98,2015,2016,44,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/54846-1689058137.jpg?lm=1
Nadiem Amiri,26,Germany,Leverkusen,2019,2023,120,Bundesliga,https://img.a.transfermarkt.technology/portrait/medium/232454-1722885996.jpg?lm=1
